user_id,item_id,response,score,object_name,pic_file
21,74,zwemvest,1,LIFE JACKET,48_u2_life jacket.png
21,46,oversteken,2,CROSS,97_vis_cross.png
21,4,taart,1,CAKE,5_sem_cake.png
21,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
21,93,kaarsstandaard,3,CANDLE HOLDER,92_vis_candle holder.png
21,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
21,82,potlood,3,PENCIL CASE,68_u1_pencil case.png
21,10,broek,1,PANTS,24_u1_pants.png
21,56,babyfles,1,BABY BOTTLE,18_sem_baby bottle.png
21,75,vuilniszak,1,TRASH BAGS,52_u2_trash bags.png
21,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
21,60,rubber eend,2,RUBBER DUCK,25_u1_rubber duck.png
21,19,trommel,1,DRUM,41_u2_drum.png
21,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
21,96,stoplicht,3,TRAFFIC SIGN,96_vis_traffic sign.png
21,63,borstel,3,SHAVING BRUSH,28_u1_shaving brush.png
21,72,hobbelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
21,29,horloge,1,WATCH,69_u1_watch.png
21,9,?,0,BELL,21_u2_bell.png
21,67,knuffelbeer,1,TEDDY BEAR,33_u1_teddy bear.png
21,61,jojo,3,ROLLING PIN,25_vis_rolling pin.png
21,50,schaats,1,ICE SKATE,5_u1_ice skate.png
21,40,kers,1,CHERRY,7_vis_cherry.png
21,16,boog,1,BOW,38_u1_bow.png
21,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
21,14,mand,1,BASKET,27_u2_basket.png
21,17,stoel,1,CHAIR,40_u1_chair.png
21,87,strijkijzer,3,IRONING BOARD,79_u2_ironing board.png
21,81,potloodslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
21,44,worst,1,SAUSAGE,97_u1_sausage.png
21,11,?,0,BARREL,25_u2_barrel.png
21,76,koekenpan,1,FRYING PAN,58_sem_frying pan.png
21,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
21,23,wereldbol,1,GLOBE,56_vis_globe.png
21,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
21,33,ijzer,2,IRON,74_vis_iron.png
21,89,stoplicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
21,45,slot,1,LOCK,98_u2_lock.png
21,65,ijshoorntje,1,ICE CREAM CONE,31_u2_ice cream cone.png
21,32,pakket,1,PACKAGE,74_u2_package.png
21,38,lepel,1,SPOON,92_sem_spoon.png
21,80,gieter,1,WATERING CAN,65_sem_watering can.png
21,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
21,47,honkbalhandschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
21,49,heet waterfles,3,HOT WATER BOTTLE,4_vis_hot water bottle.png
21,21,aansteker,1,LIGHTER,47_vis_lighter.png
21,95,straatlicht,1,STREETLIGHT,95_u1_lamp post.png
21,25,riem,1,BELT,61_u1_belt.png
21,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
21,36,paard,1,HORSE,86_sem_horse.png
21,18,kikker,1,FROG,41_u1_frog.png
21,97,fietshelm,3,RIDING HELMET,100_sem_riding helmet.png
21,59,spelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
21,24,kettign,1,CHAIN,59_u1_chain.png
21,30,slang,1,SNAKE,70_vis_snake.png
21,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
21,13,adelaar,1,EAGLE,27_u1_eagle.png
20,85,gloeilamp,1,LIGHT BULB,75_vis_light bulb.png
20,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
20,96,verkeersbord,1,TRAFFIC SIGN,96_vis_traffic sign.png
20,3,stropdas,1,TIE,5_u2_tie.png
20,8,pistool,1,GUN,14_vis_gun.png
20,33,strijkijzer,1,IRON,74_vis_iron.png
20,2,tap,2,TAP,3_sem_tap.png
20,34,jas,1,JACKET,80_u2_jacket.png
20,5,cadeau,1,PRESENT,7_sem_present.png
20,11,ton,1,BARREL,25_u2_barrel.png
20,28,hek,1,FENCE,67_vis_fence.png
20,14,mand,1,BASKET,27_u2_basket.png
20,46,kruis,1,CROSS,97_vis_cross.png
20,42,glijbaan,1,SLIDE,94_u2_slide.png
20,20,tas,1,BAG,45_u2_bag.png
20,61,x,0,ROLLING PIN,25_vis_rolling pin.png
20,18,kikker,1,FROG,41_u1_frog.png
20,58,ijsje,1,ICE CREAM,20_vis_ice cream.png
20,41,haai,1,SHARK,94_u1_shark.png
20,95,verkeerslicht,3,STREETLIGHT,95_u1_lamp post.png
20,1,sleutel,1,KEY,17_u2_key.png
20,16,strik,2,BOW,38_u1_bow.png
20,25,riem,1,BELT,61_u1_belt.png
20,70,pleister,1,BAND AID,38_vis_band aid.png
20,9,bel,1,BELL,21_u2_bell.png
20,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
20,19,drumstel,3,DRUM,41_u2_drum.png
20,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
20,97,paardrijcap,1,RIDING HELMET,100_sem_riding helmet.png
20,35,touw,1,ROPE,82_vis_rope.png
20,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
20,94,vlinderdas,1,BOW TIE,93_vis_bow tie.png
20,67,knuffelbeer,1,TEDDY BEAR,33_u1_teddy bear.png
20,24,ketting,1,CHAIN,59_u1_chain.png
20,29,horloge,1,WATCH,69_u1_watch.png
20,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
20,10,broek,1,PANTS,24_u1_pants.png
20,90,stamper,1,POTATO MASHER,86_vis_potato masher.png
20,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
20,62,lichtknopje,1,LIGHT SWITCH,27_sem_light switch.png
20,37,bloem,1,FLOWER,87_u1_flower.png
20,39,tanden,1,TEETH,93_sem_teeth.png
20,50,schaats,1,ICE SKATE,5_u1_ice skate.png
20,64,trappers,1,BIKE PEDALS,28_vis_bike pedals.png
20,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
20,82,etui,1,PENCIL CASE,68_u1_pencil case.png
20,22,dienblad,1,TRAY,54_vis_tray.png
20,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
20,84,aardappelschilmesje,1,POTATO PEELER,75_u2_potato peeler.png
20,31,pet,1,CAP,74_sem_cap.png
20,68,flessenopener,1,BOTTLE OPENER,34_u2_bottle opener.png
20,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
20,43,kreeft,1,LOBSTER,95_sem_lobster.png
20,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
20,12,schaal,1,BOWL,26_sem_bowl.png
20,27,blad,1,LEAF,63_u1_leaf.png
20,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
20,17,stoel,1,CHAIR,40_u1_chair.png
20,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
20,23,wereldbol,1,GLOBE,56_vis_globe.png
20,40,kers,1,CHERRY,7_vis_cherry.png
20,32,pakket,1,PACKAGE,74_u2_package.png
20,69,kapstok,1,COAT RACK,36_sem_coat rack.png
20,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
20,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
20,47,honkbalhandschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
20,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
20,36,paard,1,HORSE,86_sem_horse.png
20,80,waterkan,3,WATERING CAN,65_sem_watering can.png
20,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
20,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
20,30,slang,1,SNAKE,70_vis_snake.png
20,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
20,38,lepel,1,SPOON,92_sem_spoon.png
20,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
20,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
20,56,babyfles,1,BABY BOTTLE,18_sem_baby bottle.png
20,59,speelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
20,15,ventilator,1,FAN,35_u1_fan.png
20,21,aansteker,1,LIGHTER,47_vis_lighter.png
20,65,hoorntje,1,ICE CREAM CONE,31_u2_ice cream cone.png
20,73,prullenbak,1,TRASH CAN,48_u1_trash can.png
20,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
20,26,bureau,1,DESK,62_u2_desk.png
20,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
20,13,adelaar,1,EAGLE,27_u1_eagle.png
20,98,hengel,1,FISHING ROD,100_vis_fishing rod.png
20,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
20,93,kandelaar,1,CANDLE HOLDER,92_vis_candle holder.png
20,76,koekenpan,1,FRYING PAN,58_sem_frying pan.png
20,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
20,4,cake,1,CAKE,5_sem_cake.png
20,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
20,6,aap,1,MONKEY,8_sem_monkey.png
20,45,slot,1,LOCK,98_u2_lock.png
20,89,verkeerslicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
20,7,vlees,1,MEAT,12_u1_meat.png
20,44,worst,1,SAUSAGE,97_u1_sausage.png
19,1,sleutel,1,KEY,17_u2_key.png
19,35,touw,1,ROPE,82_vis_rope.png
19,21,aansteker,1,LIGHTER,47_vis_lighter.png
19,47,basketbal handschoen,3,BASEBALL GLOVE,3_u1_baseball glove.png
19,90,aardappelstamper,1,POTATO MASHER,86_vis_potato masher.png
19,17,stoel,1,CHAIR,40_u1_chair.png
19,20,tas,1,BAG,45_u2_bag.png
19,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
19,7,vlees,1,MEAT,12_u1_meat.png
19,75,afvalzak,1,TRASH BAGS,52_u2_trash bags.png
19,89,verkeerslicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
19,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
19,3,stropdas,1,TIE,5_u2_tie.png
19,23,aardbol,1,GLOBE,56_vis_globe.png
19,85,kandelaar,3,LIGHT BULB,75_vis_light bulb.png
19,50,schaats,1,ICE SKATE,5_u1_ice skate.png
19,59,speelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
19,41,haai,1,SHARK,94_u1_shark.png
19,39,tanden,1,TEETH,93_sem_teeth.png
19,14,mand,1,BASKET,27_u2_basket.png
19,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
19,58,ijsje,1,ICE CREAM,20_vis_ice cream.png
19,44,worst,1,SAUSAGE,97_u1_sausage.png
19,29,horloge,1,WATCH,69_u1_watch.png
19,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
19,69,x,0,COAT RACK,36_sem_coat rack.png
19,27,blad,1,LEAF,63_u1_leaf.png
19,36,paard,1,HORSE,86_sem_horse.png
19,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
19,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
19,93,kandelaar,1,CANDLE HOLDER,92_vis_candle holder.png
19,15,ventilator,1,FAN,35_u1_fan.png
19,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
19,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
19,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
19,32,doos,3,PACKAGE,74_u2_package.png
19,24,ketting,1,CHAIN,59_u1_chain.png
19,73,afvalbak,1,TRASH CAN,48_u1_trash can.png
19,96,verkeerslicht,3,TRAFFIC SIGN,96_vis_traffic sign.png
19,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
19,28,hek,1,FENCE,67_vis_fence.png
19,61,x,0,ROLLING PIN,25_vis_rolling pin.png
19,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
19,19,trommel,1,DRUM,41_u2_drum.png
19,16,boog,1,BOW,38_u1_bow.png
19,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
19,37,bloem,1,FLOWER,87_u1_flower.png
19,65,ijshoorntje,1,ICE CREAM CONE,31_u2_ice cream cone.png
19,78,veiligheidsspeld,1,SAFETY PINS,60_u1_safety pins.png
19,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
19,11,x,0,BARREL,25_u2_barrel.png
19,10,broek,1,PANTS,24_u1_pants.png
19,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
19,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
19,76,koekenpan,1,FRYING PAN,58_sem_frying pan.png
19,84,aardappelschiller,1,POTATO PEELER,75_u2_potato peeler.png
19,82,etui,1,PENCIL CASE,68_u1_pencil case.png
19,56,babyfles,1,BABY BOTTLE,18_sem_baby bottle.png
19,40,kers,1,CHERRY,7_vis_cherry.png
19,9,bel,1,BELL,21_u2_bell.png
19,12,kom,1,BOWL,26_sem_bowl.png
19,8,geweer,1,GUN,14_vis_gun.png
19,97,rijdhelm,3,RIDING HELMET,100_sem_riding helmet.png
19,92,x,0,REMOTE CONTROL,91_sem_remote control.png
19,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
19,66,cementvrachtwagen,2,CEMENT TRUCK,32_sem_cement truck.png
19,46,kruis,1,CROSS,97_vis_cross.png
19,33,strijkijzer,1,IRON,74_vis_iron.png
19,30,slang,1,SNAKE,70_vis_snake.png
19,86,x,0,CUTTING BOARD,76_u2_cutting board.png
19,4,taart,1,CAKE,5_sem_cake.png
19,22,x,0,TRAY,54_vis_tray.png
19,53,x,0,ROCKING HORSE,11_sem_rocking horse.png
19,31,helm,2,CAP,74_sem_cap.png
19,18,kikker,1,FROG,41_u1_frog.png
19,80,waterkan,3,WATERING CAN,65_sem_watering can.png
19,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
19,63,scheerborstel,3,SHAVING BRUSH,28_u1_shaving brush.png
19,43,kreeft,1,LOBSTER,95_sem_lobster.png
19,67,teddybeer,1,TEDDY BEAR,33_u1_teddy bear.png
19,34,jas,1,JACKET,80_u2_jacket.png
19,25,riem,1,BELT,61_u1_belt.png
19,95,lantaarn,3,STREETLIGHT,95_u1_lamp post.png
19,38,lepel,1,SPOON,92_sem_spoon.png
19,45,slot,1,LOCK,98_u2_lock.png
19,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
19,64,fietspedaal,1,BIKE PEDALS,28_vis_bike pedals.png
19,94,strikje,3,BOW TIE,93_vis_bow tie.png
19,6,aap,1,MONKEY,8_sem_monkey.png
19,70,x,0,BAND AID,38_vis_band aid.png
19,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
19,2,kraan,1,TAP,3_sem_tap.png
19,42,stukje,3,SLIDE,94_u2_slide.png
19,26,bureau,1,DESK,62_u2_desk.png
19,5,cadeai,1,PRESENT,7_sem_present.png
19,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
19,13,adelaar,1,EAGLE,27_u1_eagle.png
19,62,lichtschakelaar,1,LIGHT SWITCH,27_sem_light switch.png
18,17,stoel,1,CHAIR,40_u1_chair.png
18,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
18,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
18,10,broek,1,PANTS,24_u1_pants.png
18,58,ijsje,1,ICE CREAM,20_vis_ice cream.png
18,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
18,38,lepel,1,SPOON,92_sem_spoon.png
18,56,babyflesje,1,BABY BOTTLE,18_sem_baby bottle.png
18,37,bloem,1,FLOWER,87_u1_flower.png
18,12,kom,1,BOWL,26_sem_bowl.png
18,67,knuffelbeer,1,TEDDY BEAR,33_u1_teddy bear.png
18,45,slot,1,LOCK,98_u2_lock.png
18,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
18,25,riem,1,BELT,61_u1_belt.png
18,97,rijhelm,3,RIDING HELMET,100_sem_riding helmet.png
18,15,ventillator,1,FAN,35_u1_fan.png
18,20,tas,1,BAG,45_u2_bag.png
18,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
18,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
18,50,schaats,1,ICE SKATE,5_u1_ice skate.png
18,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
18,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
18,69,kapstok,1,COAT RACK,36_sem_coat rack.png
18,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
18,16,strik,2,BOW,38_u1_bow.png
18,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
18,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
18,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
18,95,stoplicht,3,STREETLIGHT,95_u1_lamp post.png
18,65,ijshoorntje,1,ICE CREAM CONE,31_u2_ice cream cone.png
18,35,touw,1,ROPE,82_vis_rope.png
18,18,kikker,1,FROG,41_u1_frog.png
18,11,stal,3,BARREL,25_u2_barrel.png
18,2,kraan,1,TAP,3_sem_tap.png
18,13,adelaar,1,EAGLE,27_u1_eagle.png
18,82,etui,1,PENCIL CASE,68_u1_pencil case.png
18,44,worst,1,SAUSAGE,97_u1_sausage.png
18,33,strijkijzer,1,IRON,74_vis_iron.png
18,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
18,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
18,22,x,0,TRAY,54_vis_tray.png
18,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
18,39,tanden,1,TEETH,93_sem_teeth.png
18,76,koekenpan,1,FRYING PAN,58_sem_frying pan.png
18,85,peertje,1,LIGHT BULB,75_vis_light bulb.png
18,46,kruis,1,CROSS,97_vis_cross.png
18,21,aansteker,1,LIGHTER,47_vis_lighter.png
18,26,bureau,1,DESK,62_u2_desk.png
18,40,kers,1,CHERRY,7_vis_cherry.png
18,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
18,47,honkbalhandschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
18,77,regenlaarsen,1,RAIN BOOTS,60_sem_rain boots.png
18,9,bel,1,BELL,21_u2_bell.png
18,28,hek,1,FENCE,67_vis_fence.png
18,24,ketting,1,CHAIN,59_u1_chain.png
18,59,spelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
18,80,gieter,1,WATERING CAN,65_sem_watering can.png
18,23,wereldbol,1,GLOBE,56_vis_globe.png
18,14,mand,1,BASKET,27_u2_basket.png
18,34,jas,1,JACKET,80_u2_jacket.png
18,32,pakket,1,PACKAGE,74_u2_package.png
18,48,koffieapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
18,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
18,5,cadeau,1,PRESENT,7_sem_present.png
18,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
18,90,stamppotstamper,1,POTATO MASHER,86_vis_potato masher.png
18,36,paard,1,HORSE,86_sem_horse.png
18,1,sleutel,1,KEY,17_u2_key.png
18,84,aardappelschilmes,1,POTATO PEELER,75_u2_potato peeler.png
18,96,verkeersbord,1,TRAFFIC SIGN,96_vis_traffic sign.png
18,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
18,93,kandelaar,1,CANDLE HOLDER,92_vis_candle holder.png
18,29,horloge,1,WATCH,69_u1_watch.png
18,4,taart,1,CAKE,5_sem_cake.png
18,61,deegroller,1,ROLLING PIN,25_vis_rolling pin.png
18,6,aap,1,MONKEY,8_sem_monkey.png
18,41,haai,1,SHARK,94_u1_shark.png
18,62,lichtschakelaar,1,LIGHT SWITCH,27_sem_light switch.png
18,27,blaadje,1,LEAF,63_u1_leaf.png
18,42,glijbaan,1,SLIDE,94_u2_slide.png
18,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
18,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
18,64,fietspedalen,1,BIKE PEDALS,28_vis_bike pedals.png
18,19,trommel,1,DRUM,41_u2_drum.png
18,43,kreeft,1,LOBSTER,95_sem_lobster.png
18,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
18,7,vlees,1,MEAT,12_u1_meat.png
18,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
18,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
18,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
18,31,pet,1,CAP,74_sem_cap.png
18,70,plijster,1,BAND AID,38_vis_band aid.png
18,3,stropdas,1,TIE,5_u2_tie.png
18,89,stoplicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
18,94,strik,3,BOW TIE,93_vis_bow tie.png
18,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
18,8,pistool,1,GUN,14_vis_gun.png
18,30,slang,1,SNAKE,70_vis_snake.png
17,84,aardappel schiller,1,POTATO PEELER,75_u2_potato peeler.png
17,70,pleister,1,BAND AID,38_vis_band aid.png
17,87,strijkijzer,3,IRONING BOARD,79_u2_ironing board.png
17,61,x,0,ROLLING PIN,25_vis_rolling pin.png
17,18,kikker,1,FROG,41_u1_frog.png
17,25,riem,1,BELT,61_u1_belt.png
17,1,sleutel,1,KEY,17_u2_key.png
17,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
17,97,helm,3,RIDING HELMET,100_sem_riding helmet.png
17,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
17,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
17,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
17,11,x,0,BARREL,25_u2_barrel.png
17,47,honkbalhandschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
17,60,rubberen eend,2,RUBBER DUCK,25_u1_rubber duck.png
17,6,aap,1,MONKEY,8_sem_monkey.png
17,38,lepel,1,SPOON,92_sem_spoon.png
17,64,fiets pedalen,1,BIKE PEDALS,28_vis_bike pedals.png
17,33,strijkijzer,1,IRON,74_vis_iron.png
17,30,slang,1,SNAKE,70_vis_snake.png
17,31,pet,1,CAP,74_sem_cap.png
17,44,worst,1,SAUSAGE,97_u1_sausage.png
17,10,broek,1,PANTS,24_u1_pants.png
17,56,babyfles,1,BABY BOTTLE,18_sem_baby bottle.png
17,96,verkeerslicht,3,TRAFFIC SIGN,96_vis_traffic sign.png
17,58,ijs,1,ICE CREAM,20_vis_ice cream.png
17,82,etui,1,PENCIL CASE,68_u1_pencil case.png
17,42,glijbaan,1,SLIDE,94_u2_slide.png
17,13,arend,1,EAGLE,27_u1_eagle.png
17,48,koffiezet apparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
17,66,cement vrachtwagen,2,CEMENT TRUCK,32_sem_cement truck.png
17,29,horloge,1,WATCH,69_u1_watch.png
17,5,cadeau,1,PRESENT,7_sem_present.png
17,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
17,39,tanden,1,TEETH,93_sem_teeth.png
17,2,kraan,1,TAP,3_sem_tap.png
17,57,x,0,LIFEBUOY,19_vis_life saver.png
17,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
17,55,bureau stoel,1,OFFICE CHAIR,14_u2_office chair.png
17,17,stoel,1,CHAIR,40_u1_chair.png
17,19,trommel,1,DRUM,41_u2_drum.png
17,76,frituurpan,3,FRYING PAN,58_sem_frying pan.png
17,95,lantaren,3,STREETLIGHT,95_u1_lamp post.png
17,90,aardappel stamper,1,POTATO MASHER,86_vis_potato masher.png
17,89,verkeerslicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
17,28,hek,1,FENCE,67_vis_fence.png
17,43,kreeft,1,LOBSTER,95_sem_lobster.png
17,98,x,0,FISHING ROD,100_vis_fishing rod.png
17,24,ketting,1,CHAIN,59_u1_chain.png
17,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
17,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
17,34,jas,1,JACKET,80_u2_jacket.png
17,80,kruik,3,WATERING CAN,65_sem_watering can.png
17,9,bel,1,BELL,21_u2_bell.png
17,54,veiligheidstape,3,MEASURING TAPE,14_sem_measuring tape.png
17,3,das,1,TIE,5_u2_tie.png
17,4,cake,1,CAKE,5_sem_cake.png
17,26,bureau,1,DESK,62_u2_desk.png
17,35,touw,1,ROPE,82_vis_rope.png
17,88,varken,3,GUINEA PIG,79_vis_guinea pig.png
17,12,kom,1,BOWL,26_sem_bowl.png
17,46,kruis,1,CROSS,97_vis_cross.png
17,16,boog,1,BOW,38_u1_bow.png
17,27,blaadje,1,LEAF,63_u1_leaf.png
17,45,slot,1,LOCK,98_u2_lock.png
17,14,mand,1,BASKET,27_u2_basket.png
17,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
17,71,tandarts stoel,1,DENTIST CHAIR,42_u2_dentist chair.png
17,15,ventilator,1,FAN,35_u1_fan.png
17,21,aansteker,1,LIGHTER,47_vis_lighter.png
17,7,vlees,1,MEAT,12_u1_meat.png
17,72,schommel stoel,1,ROCKING CHAIR,43_sem_rocking chair.png
17,93,kaarsenhouder,3,CANDLE HOLDER,92_vis_candle holder.png
17,23,aardbol,1,GLOBE,56_vis_globe.png
17,22,x,0,TRAY,54_vis_tray.png
17,50,schaats,1,ICE SKATE,5_u1_ice skate.png
17,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
17,32,pakket,1,PACKAGE,74_u2_package.png
17,41,haai,1,SHARK,94_u1_shark.png
17,69,x,0,COAT RACK,36_sem_coat rack.png
17,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
17,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
17,40,kers,1,CHERRY,7_vis_cherry.png
17,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
17,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
17,85,x,0,LIGHT BULB,75_vis_light bulb.png
17,94,stropdas,3,BOW TIE,93_vis_bow tie.png
17,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
17,36,paard,1,HORSE,86_sem_horse.png
17,65,ijs hoorn,1,ICE CREAM CONE,31_u2_ice cream cone.png
17,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
17,67,teddy beer,1,TEDDY BEAR,33_u1_teddy bear.png
17,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
17,37,bloem,1,FLOWER,87_u1_flower.png
17,59,spel kaarten,1,PLAYING CARDS,22_u2_playing cards.png
17,62,schakelaar,3,LIGHT SWITCH,27_sem_light switch.png
17,8,pistool,1,GUN,14_vis_gun.png
17,20,tas,1,BAG,45_u2_bag.png
16,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
16,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
16,10,broek,1,PANTS,24_u1_pants.png
16,20,tas,1,BAG,45_u2_bag.png
16,14,mandje,1,BASKET,27_u2_basket.png
16,43,kreeft,1,LOBSTER,95_sem_lobster.png
16,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
16,21,aansteker,1,LIGHTER,47_vis_lighter.png
16,16,boog,1,BOW,38_u1_bow.png
16,41,haai,1,SHARK,94_u1_shark.png
16,80,gieter,1,WATERING CAN,65_sem_watering can.png
16,39,tanden,1,TEETH,93_sem_teeth.png
16,58,ijsje,1,ICE CREAM,20_vis_ice cream.png
16,31,pet,1,CAP,74_sem_cap.png
